Date,Grade,Price
2019-07,9,66.69714285714285
2019-08,9,62.333333333333336
2019-09,9,66.4975
2019-10,9,40.906666666666666
2019-11,9,60.22571428571429
2019-12,9,83.59
2020-01,9,167.32666666666668
2020-02,9,67.157
2020-03,9,68.4925
2020-04,9,105.00809523809524
2020-05,9,76.998
2020-06,9,142.69238095238094
2020-07,9,201.24642857142857
2020-08,9,218.61222222222221
2020-09,9,242.49964285714285
2020-10,9,443.6776923076923
2020-11,9,415.6766666666666
2020-12,9,333.57437500000003
2021-01,9,251.99875
2021-02,9,344.48535714285714
2021-03,9,303.1494444444445
2021-04,9,241.51761904761904
2021-05,9,217.75
2021-06,9,209.225
2021-07,9,169.92714285714285
2021-08,9,164.8181818181818
2021-09,9,164.8181818181818
2021-10,9,190.86166666666668
2021-11,9,190.86166666666668
2021-12,9,190.86166666666668
2022-01,9,135.0
2022-02,9,132.875
2022-03,9,132.875
2022-04,9,132.875
2022-05,9,102.33333333333333
2022-06,9,98.96
2022-07,9,98.96
2022-08,9,98.96
2022-09,9,121.51
2022-10,9,136.5
2022-11,9,103.75
2022-12,9,103.75
2023-01,9,129.9975
2023-02,9,129.9975
2023-03,9,134.58125
2023-04,9,124.8
2016-11,10,599.9
2016-12,10,70.0
2017-01,10,70.0
2017-02,10,70.0
2017-03,10,633.0
2017-04,10,633.0
2017-05,10,633.0
2017-06,10,633.0
2017-07,10,483.7475
2017-08,10,212.01999999999998
2017-09,10,795.2475
2017-10,10,209.16333333333333
2017-11,10,200.31
2017-12,10,763.625
2018-01,10,511.5
2018-02,10,383.1175
2018-03,10,157.5
2018-04,10,137.5
2018-05,10,134.32
2018-06,10,347.754
2018-07,10,139.66666666666666
2018-08,10,329.89
2018-09,10,151.995
2018-10,10,770.0
2018-11,10,770.0
2018-12,10,152.49666666666667
2019-01,10,335.485
2019-02,10,759.0
2019-03,10,759.0
2019-04,10,759.0
2019-05,10,759.0
2019-06,10,505.54
2019-07,10,1199.99
2019-08,10,1199.99
2019-09,10,1199.99
2019-10,10,1199.99
2019-11,10,1199.99
2019-12,10,350.0
2020-01,10,350.0
2020-02,10,990.0
2020-03,10,990.0
2020-04,10,875.0
2020-05,10,862.495
2020-06,10,891.8966666666666
2020-07,10,2075.273333333333
2020-08,10,2232.9966666666664
2020-09,10,800.0
2020-10,10,3562.0
2020-11,10,3217.8571428571427
2020-12,10,3074.4
2021-01,10,2064.5
2021-02,10,1721.25
2021-03,10,2022.0125
2021-04,10,1247.5
2021-05,10,1247.5
2021-06,10,1325.0
2021-07,10,1000.0
2021-08,10,1000.0
2021-09,10,582.0
2021-10,10,582.0
2021-11,10,582.0
2021-12,10,582.0
2022-01,10,582.0
2022-02,10,730.0
2022-03,10,730.0
2022-04,10,730.0
2022-05,10,910.0
2022-06,10,910.0
2022-07,10,910.0
2022-08,10,910.0
2022-09,10,910.0
2022-10,10,910.0
2022-11,10,910.0
2022-12,10,910.0
2023-01,10,910.0
2023-02,10,910.0
2023-03,10,710.0
