Date,Grade,Price
2018-06,7,87.66666666666667
2018-07,7,87.66666666666667
2018-08,7,87.66666666666667
2018-09,7,37.879999999999995
2018-10,7,37.879999999999995
2018-11,7,30.0
2018-12,7,31.25
2019-01,7,27.0
2019-02,7,32.79
2019-03,7,33.5
2019-04,7,33.5
2019-05,7,33.995
2019-06,7,33.995
2019-07,7,51.0
2019-08,7,51.0
2019-09,7,86.25
2019-10,7,28.0
2019-11,7,39.330000000000005
2019-12,7,39.330000000000005
2020-01,7,39.330000000000005
2020-02,7,38.72
2020-03,7,47.30833333333334
2020-04,7,61.04
2020-05,7,61.04
2020-06,7,124.19800000000001
2020-07,7,105.99000000000001
2020-08,7,156.05
2020-09,7,159.71428571428572
2020-10,7,327.48
2020-11,7,388.86833333333334
2020-12,7,201.25
2021-01,7,214.20529411764704
2021-02,7,374.5833333333333
2021-03,7,228.80272727272725
2021-04,7,228.80272727272725
2021-05,7,194.5
2021-06,7,156.5
2021-07,7,106.83333333333333
2021-08,7,157.868
2021-09,7,142.20833333333334
2021-10,7,154.04666666666665
2021-11,7,154.04666666666665
2021-12,7,105.90666666666668
2022-01,7,102.33
2022-02,7,112.85799999999999
2022-03,7,102.5
2022-04,7,102.5
2022-05,7,100.32666666666667
2022-06,7,118.00666666666666
2022-07,7,118.00666666666666
2022-08,7,118.00666666666666
2022-09,7,112.505
2022-10,7,82.44
2022-11,7,120.325
2022-12,7,120.325
2023-01,7,120.325
2023-02,7,120.325
2023-03,7,128.66666666666666
2016-10,8,31.0
2016-11,8,32.0
2016-12,8,22.5
2017-01,8,23.375
2017-02,8,23.375
2017-03,8,23.375
2017-04,8,23.375
2017-05,8,29.99
2017-06,8,28.0
2017-07,8,29.660000000000004
2017-08,8,32.75
2017-09,8,42.64666666666667
2017-10,8,42.64666666666667
2017-11,8,58.25
2017-12,8,43.725
2018-01,8,39.333333333333336
2018-02,8,50.3625
2018-03,8,43.8725
2018-04,8,39.4
2018-05,8,38.39857142857143
2018-06,8,44.7425
2018-07,8,43.013999999999996
2018-08,8,38.63857142857143
2018-09,8,46.57
2018-10,8,46.57
2018-11,8,46.57
2018-12,8,34.2475
2019-01,8,40.663333333333334
2019-02,8,31.0
2019-03,8,31.0
2019-04,8,48.79600000000001
2019-05,8,39.660000000000004
2019-06,8,50.26666666666667
2019-07,8,42.06
2019-08,8,63.4925
2019-09,8,59.99
2019-10,8,56.975
2019-11,8,37.5
2019-12,8,56.666666666666664
2020-01,8,70.01333333333334
2020-02,8,52.85
2020-03,8,77.475
2020-04,8,111.59400000000001
2020-05,8,182.5
2020-06,8,176.832
2020-07,8,273.37111111111113
2020-08,8,172.2507142857143
2020-09,8,233.85866666666666
2020-10,8,636.6185714285714
2020-11,8,439.8
2020-12,8,338.5
2021-01,8,316.0357142857143
2021-02,8,456.72166666666664
2021-03,8,370.85
2021-04,8,313.6666666666667
2021-05,8,360.586
2021-06,8,230.794
2021-07,8,217.43333333333334
2021-08,8,305.512
2021-09,8,225.46285714285713
2021-10,8,183.0
2021-11,8,183.0
2021-12,8,183.54166666666666
2022-01,8,189.5
2022-02,8,177.5
2022-03,8,212.5
2022-04,8,212.5
2022-05,8,156.16666666666666
2022-06,8,156.16666666666666
2022-07,8,156.16666666666666
2022-08,8,156.16666666666666
2022-09,8,163.99666666666667
2022-10,8,129.006
2022-11,8,148.09
2022-12,8,148.09
2023-01,8,148.09
2023-02,8,148.09
2023-03,8,138.85111111111112
2016-09,9,93.0
2016-10,9,60.0
2016-11,9,59.95
2016-12,9,46.0
2017-01,9,56.0
2017-02,9,40.542500000000004
2017-03,9,44.666666666666664
2017-04,9,51.0
2017-05,9,42.5
2017-06,9,64.12125
2017-07,9,66.665
2017-08,9,54.7475
2017-09,9,60.20666666666667
2017-10,9,67.28285714285714
2017-11,9,59.345
2017-12,9,68.23230769230769
2018-01,9,59.498000000000005
2018-02,9,61.78785714285714
2018-03,9,67.86636363636363
2018-04,9,67.24416666666666
2018-05,9,69.49
2018-06,9,76.86666666666666
2018-07,9,63.73199999999999
2018-08,9,64.985
2018-09,9,63.105
2018-10,9,55.5
2018-11,9,55.0
2018-12,9,57.798
2019-01,9,63.89888888888889
2019-02,9,54.30857142857143
2019-03,9,56.81909090909091
2019-04,9,71.09833333333333
2019-05,9,58.655
2019-06,9,91.25399999999999
2019-07,9,60.7475
2019-08,9,80.69857142857143
2019-09,9,75.99833333333333
2019-10,9,82.68666666666667
2019-11,9,82.68666666666667
2019-12,9,94.1175
2020-01,9,86.22333333333334
2020-02,9,100.495
2020-03,9,149.95375
2020-04,9,170.87285714285716
2020-05,9,219.82458333333332
2020-06,9,273.8195652173913
2020-07,9,303.472962962963
2020-08,9,309.9984615384615
2020-09,9,481.93352941176477
2020-10,9,1536.487380952381
2020-11,9,943.9666666666667
2020-12,9,484.25333333333333
2021-01,9,522.1565384615385
2021-02,9,587.9184615384615
2021-03,9,691.2932000000001
2021-04,9,333.4
2021-05,9,440.485
2021-06,9,343.5422222222222
2021-07,9,413.07238095238097
2021-08,9,359.59
2021-09,9,367.2925
2021-10,9,780.528
2021-11,9,780.528
2021-12,9,282.51666666666665
2022-01,9,273.45285714285717
2022-02,9,300.0
2022-03,9,300.0
2022-04,9,315.0
2022-05,9,315.0
2022-06,9,302.16499999999996
2022-07,9,302.16499999999996
2022-08,9,302.16499999999996
2022-09,9,313.8
2022-10,9,270.5
2022-11,9,255.0
2022-12,9,255.0
2023-01,9,255.0
2023-02,9,255.0
2023-03,9,276.9866666666667
2017-01,10,112.5
2017-02,10,132.44
2017-03,10,122.5
2017-04,10,122.5
2017-05,10,122.5
2017-06,10,199.99
2017-07,10,161.66
2017-08,10,397.36
2017-09,10,372.5
2017-10,10,321.27
2017-11,10,285.07714285714286
2017-12,10,248.88857142857142
2018-01,10,230.0
2018-02,10,217.53
2018-03,10,263.25166666666667
2018-04,10,561.5600000000001
2018-05,10,233.71
2018-06,10,206.25
2018-07,10,152.75
2018-08,10,223.56
2018-09,10,216.06
2018-10,10,209.99
2018-11,10,127.17
2018-12,10,227.28
2019-01,10,169.98
2019-02,10,150.212
2019-03,10,180.83666666666667
2019-04,10,209.89499999999998
2019-05,10,181.94
2019-06,10,189.0
2019-07,10,189.0
2019-08,10,189.0
2019-09,10,266.2375
2019-10,10,329.99
2019-11,10,229.0
2019-12,10,229.0
2020-01,10,624.99
2020-02,10,375.0
2020-03,10,400.0
2020-04,10,474.995
2020-05,10,644.635
2020-06,10,827.0
2020-07,10,1131.245
2020-08,10,1499.99
2020-09,10,1674.995
2020-10,10,4294.92
2020-11,10,2862.5
2020-12,10,2862.5
2021-01,10,2123.46
2021-02,10,2800.0
2021-03,10,2750.0
2021-04,10,1751.9966666666667
2021-05,10,1751.9966666666667
2021-06,10,1273.5
2021-07,10,1273.5
2021-08,10,1273.5
2021-09,10,1273.5
2021-10,10,1273.5
2021-11,10,1273.5
2021-12,10,1273.5
2022-01,10,1273.5
2022-02,10,1273.5
2022-03,10,1750.0
2022-04,10,1750.0
2022-05,10,1488.5
2022-06,10,1488.76
2022-07,10,989.97
2022-08,10,989.97
2022-09,10,939.6666666666666
2022-10,10,939.6666666666666
2022-11,10,1057.0
