"Date","Grade","Price","Sale Type"
2021-12-30,4,46.87,"Auction"
2021-12-28,5,56,"Auction"
2021-12-28,6,63,"Auction"
2021-12-27,5,55.68,"Auction"
2021-12-27,5,62,"Auction"
2021-12-12,9,315.05,"Auction"
2021-12-11,7,104,"Auction"
2021-12-11,6,76,"Auction"
2021-12-10,8,182.5,"Auction"
2021-12-10,7,134.72,"Auction"
2021-12-09,3,41,"Auction"
2021-12-09,3,39,"Auction"
2021-12-09,8,167.5,"Auction"
2021-12-09,9,202.5,"Auction"
2021-12-09,9,330,"Auction"
2021-12-08,6,75,"Auction"
2021-12-08,8,172.75,"Auction"
2021-12-08,6,68,"Auction"
2021-12-06,5,51,"Auction"
2021-12-06,6,81,"Auction"
2021-12-05,8,190.5,"Auction"
2021-12-05,6,49,"Auction"
2021-12-05,8,195.5,"Auction"
2021-12-05,8,192.5,"Auction"
2021-12-04,5,55,"Auction"
2021-12-04,7,79,"Auction"
2021-12-04,2,41,"Auction"
2021-12-04,6,67,"Auction"
2021-12-04,3,41,"Auction"
2021-12-04,4,46,"Auction"
2021-11-03,3,36,"Auction"
2021-10-31,4,58,"Auction"
2021-10-31,8,182.5,"Auction"
2021-10-29,9,2467.35,"Auction"
2021-10-29,6,104.5,"Auction"
2021-10-29,9,322,"Auction"
2021-10-28,6,99,"Auction"
2021-10-28,9,365,"Auction"
2021-10-28,6,82,"Auction"
2021-10-27,7,105,"Auction"
2021-10-26,6,65,"Auction"
2021-10-26,6,98,"Auction"
2021-10-25,4,60,"Auction"
2021-10-24,6,73,"Auction"
2021-10-24,9,399.75,"Auction"
2021-10-23,9,224.5,"Auction"
2021-10-21,9,310,"Auction"
2021-10-20,7,182.14,"Auction"
2021-10-19,6,76,"Auction"
2021-10-18,5,71,"Auction"
2021-10-18,5,57.45,"Auction"
2021-10-18,6,83,"Auction"
2021-10-18,9,440.59,"Auction"
2021-10-18,7,175,"Auction"
2021-10-17,4,59,"Auction"
2021-10-05,9,539.56,"Auction"
2021-10-04,2,47.41,"Auction"
2021-10-04,8,183.5,"Auction"
2021-10-04,4,90.71,"Auction"
2021-10-04,4,70.4,"Auction"
2021-10-04,4,51,"Auction"
2021-10-04,5,51,"Auction"
2021-10-04,9,218.28,"Auction"
2021-10-02,6,100,"Auction"
2021-10-02,9,2518.25,"Auction"
2021-10-01,6,95,"Auction"
2021-09-29,5,72.43,"Auction"
2021-09-29,1,177.5,"Auction"
2021-09-28,6,67,"Auction"
2021-09-28,7,87,"Auction"
2021-09-27,4,400,"Auction"
2021-09-27,8,217,"Auction"
2021-09-26,7,147.5,"Auction"
2021-09-25,3,34,"Auction"
2021-09-25,8,415.74,"Auction"
2021-09-24,8,152.5,"Auction"
2021-09-24,6,66,"Auction"
2021-09-24,8,197.5,"Auction"
2021-09-22,3,31,"Auction"
2021-09-22,3,32,"Auction"
2021-09-22,4,45,"Auction"
2021-09-22,9,343,"Auction"
2021-09-22,7,223.75,"Auction"
2021-09-22,9,290,"Auction"
2021-09-21,8,225,"Auction"
2021-09-21,7,132.5,"Auction"
2021-09-21,6,99.99,"Auction"
2021-09-20,8,190.5,"Auction"
2021-09-04,8,180,"Auction"
2021-09-03,9,371,"Auction"
2021-09-02,7,160,"Auction"
2021-09-01,5,71.66,"Auction"
2021-09-01,7,102.5,"Auction"
2021-09-01,9,465.17,"Auction"
2021-08-30,5,63,"Auction"
2021-08-30,5,63,"Auction"
2021-08-30,8,309.23,"Auction"
2021-08-29,9,460.41,"Auction"
2021-08-29,8,209.2,"Auction"
2021-08-29,9,385,"Auction"
2021-08-29,7,261.13,"Auction"
2021-08-29,8,247.05,"Auction"
2021-08-29,4,55,"Auction"
2021-08-28,9,320,"Auction"
2021-08-28,8,1485,"Auction"
2021-08-26,9,70,"Auction"
2021-08-24,8,223.5,"Auction"
2021-08-23,5,84.01,"Auction"
2021-08-23,9,350,"Auction"
2021-08-22,8,248.7,"Auction"
2021-08-22,6,114.37,"Auction"
2021-08-22,6,155.7,"Auction"
2021-08-14,8,165.5,"Auction"
2021-08-14,7,113.5,"Auction"
2021-08-13,8,250.5,"Auction"
2021-08-11,5,102.5,"Auction"
2021-08-11,4,90,"Auction"
2021-08-10,3,41,"Auction"
2021-08-10,9,300,"Auction"
2021-08-10,6,96,"Auction"
2021-08-09,8,210.5,"Auction"
2021-08-09,6,91,"Auction"
2021-08-08,8,198.5,"Auction"
2021-08-08,8,160.5,"Auction"
2021-08-08,9,385,"Auction"
2021-08-08,8,164.5,"Auction"
2021-08-07,8,192.5,"Auction"
2021-08-07,4,85,"Auction"
2021-08-07,3,52,"Auction"
2021-08-07,8,182.5,"Auction"
2021-08-03,7,100,"Auction"
2021-08-02,9,590.9,"Auction"
2021-08-02,7,162.21,"Auction"
2021-08-02,8,335,"Auction"
2021-08-01,7,152.5,"Auction"
2021-08-01,9,375,"Auction"
2021-07-31,9,385,"Auction"
2021-07-31,8,170.5,"Auction"
2021-07-31,6,88,"Auction"
2021-07-29,5,102.5,"Auction"
2021-07-29,8,360,"Auction"
2021-07-28,9,326,"Auction"
2021-07-28,9,331,"Auction"
2021-07-28,9,405,"Auction"
2021-07-28,8,201.5,"Auction"
2021-07-28,9,314,"Auction"
2021-07-28,9,311,"Auction"
2021-07-28,9,338,"Auction"
2021-07-28,8,212.5,"Auction"
2021-07-28,8,315,"Auction"
2021-07-28,9,347,"Auction"
2021-07-28,9,301.01,"Auction"
2021-07-28,9,301.01,"Auction"
2021-07-28,9,355,"Auction"
2021-07-28,9,355,"Auction"
2021-07-28,9,306.01,"Auction"
2021-07-28,8,207.5,"Auction"
2021-07-28,9,316,"Auction"
2021-07-28,9,311,"Auction"
2021-07-28,9,371,"Auction"
2021-07-28,6,149.99,"Auction"
2021-07-18,9,355.5,"Auction"
2021-07-18,7,88,"Auction"
2021-07-17,9,435,"Auction"
2021-07-17,8,250,"Auction"
2021-07-17,9,1875,"Auction"
2021-07-17,6,99.99,"Auction"
2021-07-16,8,122.4,"Auction"
2021-07-16,7,122.5,"Auction"
2021-07-15,6,100,"Auction"
2021-07-14,7,52,"Auction"
2021-07-14,8,117.5,"Auction"
2021-07-14,6,76,"Auction"
2021-07-13,7,113.5,"Auction"
2021-07-13,6,86,"Auction"
2021-07-13,9,351,"Auction"
2021-07-12,7,107.5,"Auction"
2021-07-07,9,284.99,"Auction"
2021-07-03,7,157.5,"Auction"
2021-06-28,9,343.88,"Auction"
2021-06-26,5,94,"Auction"
2021-06-23,8,174.5,"Auction"
2021-06-20,9,336,"Auction"
2021-06-17,9,380,"Auction"
2021-06-17,7,152.5,"Auction"
2021-06-16,9,335,"Auction"
2021-06-16,5,85,"Auction"
2021-06-16,4,63,"Auction"
2021-06-16,6,130.5,"Auction"
2021-06-15,9,491,"Auction"
2021-06-14,7,155.5,"Auction"
2021-06-14,9,310,"Auction"
2021-06-14,9,255,"Auction"
2021-06-14,9,311,"Auction"
2021-06-14,10,1300,"Auction"
2021-06-13,6,150,"Auction"
2021-06-13,5,144.07,"Auction"
2021-06-13,10,1247,"Auction"
2021-06-13,9,330,"Auction"
2021-06-12,6,83.95,"Auction"
2021-06-12,8,358.12,"Auction"
2021-06-11,7,161.5,"Auction"
2021-06-10,8,209.35,"Auction"
2021-06-10,8,208.5,"Auction"
2021-06-09,8,203.5,"Auction"
2021-05-14,9,426,"Auction"
2021-05-14,8,228.5,"Auction"
2021-05-12,7,195,"Auction"
2021-05-12,9,392.99,"Auction"
2021-05-10,6,91,"Auction"
2021-05-10,8,315,"Auction"
2021-05-10,6,122.5,"Auction"
2021-05-09,8,1025,"Auction"
2021-05-09,6,102,"Auction"
2021-05-09,4,99,"Auction"
2021-05-09,8,363.45,"Auction"
2021-05-08,9,410,"Auction"
2021-05-08,4,208.5,"Auction"
2021-05-08,7,222.5,"Auction"
2021-05-07,7,167.5,"Auction"
2021-05-07,8,305,"Auction"
2021-05-07,8,295,"Auction"
2021-05-07,5,134.5,"Auction"
2021-05-07,7,202.5,"Auction"
2021-05-06,8,300,"Auction"
2021-05-05,6,157.5,"Auction"
2021-05-05,7,210,"Auction"
2021-05-05,4,100,"Auction"
2021-05-05,8,152.5,"Auction"
2021-05-04,9,425.89,"Auction"
2021-05-04,8,280,"Auction"
2021-05-04,7,169.5,"Auction"
2021-05-03,9,550,"Auction"
2021-05-03,8,341.41,"Auction"
2021-05-02,1,84,"Auction"
2021-05-02,4,124.5,"Auction"
2021-05-02,9,431,"Auction"
2021-05-02,6,143.5,"Auction"
2021-05-02,9,433,"Auction"
2021-05-01,3,95,"Auction"
2021-05-01,9,455,"Auction"
2021-05-01,5,156.48,"Auction"
2021-04-30,8,300,"Best Offer"
2021-04-30,8,311,"Auction"
2021-04-29,4,65,"Auction"
2021-04-29,8,330,"Auction"
2021-04-28,3,167.24,"Auction"
2021-04-28,9,391,"Auction"
2021-04-27,9,296,"Auction"
2021-04-27,9,360,"Auction"
2021-04-27,9,306,"Auction"
2021-04-27,9,314,"Auction"
2021-04-27,10,1850,"Auction"
2021-04-27,10,1701.99,"Auction"
2021-04-27,10,1704,"Auction"
2021-03-30,2,79.27,"Auction"
2021-03-30,7,248.5,"Auction"
2021-03-29,8,227.5,"Auction"
2021-03-29,9,471,"Auction"
2021-03-29,9,416,"Auction"
2021-03-29,9,474,"Auction"
2021-03-29,9,470,"Auction"
2021-03-29,8,287,"Auction"
2021-03-29,5,150,"Auction"
2021-03-29,7,202.5,"Auction"
2021-03-29,9,445.12,"Auction"
2021-03-28,9,485,"Auction"
2021-03-28,5,172.81,"Auction"
2021-03-27,9,737.85,"Auction"
2021-03-27,9,599.99,"Auction"
2021-03-26,4,107.94,"Auction"
2021-03-26,9,540,"Auction"
2021-03-25,8,464,"Auction"
2021-03-24,9,550,"Auction"
2021-03-23,9,1103.71,"Auction"
2021-03-23,7,205,"Best Offer"
2021-03-23,9,843.8,"Best Offer"
2021-03-22,9,550,"Auction"
2021-03-22,7,177.83,"Auction"
2021-03-20,6,150.5,"Auction"
2021-03-19,9,482.43,"Auction"
2021-03-19,6,175,"Best Offer"
2021-03-18,9,550,"Auction"
2021-03-18,9,575,"Best Offer"
2021-03-17,5,173.5,"Auction"
2021-03-17,6,199,"Auction"
2021-03-17,8,300,"Best Offer"
2021-03-17,6,455,"Auction"
2021-03-17,7,325,"Best Offer"
2021-03-17,4,225,"Best Offer"
2021-03-17,9,485,"Auction"
2021-03-16,8,315,"Auction"
2021-03-16,8,350,"Auction"
2021-03-16,7,320,"Best Offer"
2021-03-15,6,150,"Best Offer"
2021-03-15,10,2750,"Best Offer"
2021-03-15,9,730,"Auction"
2021-03-15,6,850,"Auction"
2021-03-15,9,861.49,"Auction"
2021-03-14,8,284.11,"Auction"
2021-03-14,4,110,"Best Offer"
2021-03-14,8,355,"Auction"
2021-03-12,9,1125,"Auction"
2021-03-12,6,120.62,"Auction"
2021-03-11,7,207.5,"Auction"
2021-03-10,4,93,"Auction"
2021-03-10,8,350,"Auction"
2021-03-08,8,351,"Auction"
2021-03-08,8,315,"Auction"
2021-03-08,5,97,"Auction"
2021-03-08,7,137.5,"Auction"
2021-03-08,9,561.95,"Auction"
2021-03-06,7,171.5,"Auction"
2021-03-06,5,81,"Auction"
2021-03-06,8,335,"Auction"
2021-03-06,9,550,"Auction"
2021-03-05,6,160.5,"Auction"
2021-03-04,2,98,"Auction"
2021-03-04,9,1750,"Best Offer"
2021-03-03,6,152.5,"Auction"
2021-03-02,5,107.5,"Auction"
2021-03-02,5,124.41,"Auction"
2021-03-02,9,1354.99,"Best Offer"
2021-03-02,7,239.5,"Auction"
2021-03-02,7,282,"Auction"
2021-03-02,8,840,"Auction"
2021-03-02,5,118.48,"Auction"
2021-03-02,8,449.99,"Best Offer"
2021-03-01,8,405,"Auction"
2021-03-01,8,305,"Auction"
2021-03-01,9,570,"Auction"
2021-02-28,9,620,"Auction"
2021-02-28,9,620,"Auction"
2021-02-28,6,185,"Best Offer"
2021-02-28,8,484.99,"Best Offer"
2021-02-28,7,305,"Auction"
2021-02-28,9,735,"Auction"
2021-02-28,8,305,"Auction"
2021-02-28,8,398,"Auction"
2021-02-28,9,650,"Auction"
2021-02-28,9,620,"Auction"
2021-02-28,9,615,"Auction"
2021-02-28,9,620,"Auction"
2021-02-28,9,660,"Auction"
2021-02-28,5,100,"Auction"
2021-02-28,9,550,"Auction"
2021-02-28,8,325,"Auction"
2021-02-28,7,255,"Auction"
2021-02-28,9,1525,"Auction"
2021-02-28,8,381,"Auction"
2021-02-28,10,2900,"Auction"
2021-02-28,7,1025,"Auction"
2021-02-13,9,520,"Auction"
2021-02-13,5,97,"Auction"
2021-02-11,7,204.5,"Auction"
2021-02-10,8,335,"Auction"
2021-02-09,5,126,"Auction"
2021-02-08,8,295,"Auction"
2021-02-08,8,261,"Auction"
2021-02-07,9,460,"Auction"
2021-02-07,9,610,"Auction"
2021-02-07,8,310,"Auction"
2021-02-07,9,510,"Auction"
2021-02-06,4,115,"Best Offer"
2021-02-06,5,175,"Best Offer"
2021-02-06,9,334,"Auction"
2021-02-06,9,530,"Auction"
2021-02-06,6,148.5,"Auction"
2021-02-05,8,300,"Auction"
2021-02-05,8,420,"Best Offer"
2021-02-05,3,51,"Auction"
2021-02-04,5,83,"Auction"
2021-02-04,7,250,"Best Offer"
2021-02-04,6,128,"Auction"
2021-02-04,6,1099,"Best Offer"
2021-02-04,7,208,"Auction"
2021-02-04,5,200,"Best Offer"
2021-02-04,4,71,"Auction"
2021-02-03,9,475,"Auction"
2021-02-03,8,255,"Auction"
2021-02-03,9,535,"Auction"
2021-02-03,10,3000,"Best Offer"
2021-02-02,9,511.88,"Auction"
2021-02-02,10,2500,"Best Offer"
2021-02-02,5,109,"Auction"
2021-02-02,8,2499,"Auction"
2021-02-01,8,439,"Auction"
2021-02-01,8,306,"Auction"
2021-02-01,9,380,"Auction"
2021-02-01,9,660,"Auction"
2021-02-01,8,301,"Auction"
2021-02-01,9,465,"Auction"
2021-02-01,9,610,"Auction"
2021-02-01,9,580,"Auction"
2021-02-01,9,445,"Auction"
2021-02-01,8,306,"Auction"
2021-02-01,6,152.28,"Best Offer"
2021-02-01,9,445,"Auction"
2021-02-01,8,300,"Auction"
2021-01-31,8,251.5,"Auction"
2021-01-31,8,290,"Auction"
2021-01-31,8,508.08,"Auction"
2021-01-31,9,565,"Auction"
2021-01-31,9,435,"Auction"
2021-01-31,10,2471.76,"Auction"
2021-01-31,6,200,"Auction"
2021-01-30,7,269.99,"Auction"
2021-01-30,7,230,"Auction"
2021-01-29,6,151,"Auction"
2021-01-28,6,150,"Auction"
2021-01-28,8,317,"Auction"
2021-01-28,10,2225,"Auction"
2021-01-28,5,152.5,"Auction"
2021-01-28,9,430,"Auction"
2021-01-28,9,500,"Auction"
2021-01-28,7,285,"Auction"
2021-01-28,8,307,"Auction"
2021-01-28,8,302,"Auction"
2021-01-28,9,511,"Auction"
2021-01-28,9,575,"Auction"
2021-01-27,7,285,"Auction"
2021-01-27,9,400,"Auction"
2021-01-27,7,203.5,"Auction"
2021-01-26,8,286,"Auction"
2021-01-26,8,353,"Auction"
2021-01-26,8,345,"Auction"
2021-01-25,8,292,"Auction"
2021-01-25,7,187.5,"Auction"
2021-01-25,7,195.5,"Auction"
2021-01-24,5,107.5,"Auction"
2021-01-24,9,1002.24,"Best Offer"
2021-01-24,6,203,"Auction"
2021-01-23,6,185,"Auction"
2021-01-23,8,305,"Best Offer"
2021-01-22,10,1999,"Best Offer"
2021-01-22,8,306,"Auction"
2021-01-20,5,135,"Best Offer"
2021-01-19,9,460,"Auction"
2021-01-19,7,178.5,"Auction"
2021-01-18,8,306,"Auction"
2021-01-18,7,227.5,"Auction"
2021-01-18,5,102.5,"Auction"
2021-01-18,8,188.5,"Auction"
2021-01-18,8,280,"Auction"
2021-01-18,7,255,"Auction"
2021-01-18,8,340,"Auction"
2021-01-18,8,335,"Auction"
2021-01-18,5,152.5,"Auction"
2021-01-18,6,112.5,"Auction"
2021-01-18,8,247.5,"Auction"
2021-01-17,7,158.5,"Auction"
2021-01-17,8,225,"Auction"
2021-01-17,6,93,"Auction"
2021-01-17,8,259.5,"Auction"
2021-01-17,7,157.5,"Auction"
2021-01-15,9,525,"Auction"
2021-01-15,8,350,"Best Offer"
2021-01-15,7,227.5,"Auction"
2021-01-15,3,75,"Auction"
2021-01-15,8,600,"Auction"
2021-01-15,6,190,"Best Offer"
2021-01-15,5,105.5,"Auction"
2021-01-14,3,51,"Auction"
2021-01-13,10,1825,"Auction"
2021-01-11,8,315.01,"Auction"
2021-01-10,9,520,"Auction"
2021-01-10,10,2020,"Auction"
2021-01-10,9,460.5,"Auction"
2021-01-10,9,485,"Auction"
2021-01-10,9,475,"Best Offer"
2021-01-10,9,610,"Auction"
2021-01-10,5,103.5,"Auction"
2021-01-09,8,294,"Auction"
2021-01-08,7,202.5,"Auction"
2021-01-08,8,295,"Auction"
2021-01-07,8,281,"Auction"
2021-01-07,8,335,"Auction"
2021-01-06,9,459.33,"Auction"
2021-01-06,7,180,"Best Offer"
2021-01-05,9,522,"Auction"
2021-01-05,7,232.5,"Auction"
2021-01-05,8,330,"Auction"
2021-01-05,8,405,"Auction"
2021-01-05,4,135,"Best Offer"
2021-01-05,1,130,"Best Offer"
2021-01-05,8,274.41,"Best Offer"
2021-01-05,10,2200,"Best Offer"
2021-01-05,9,500,"Best Offer"
2021-01-05,8,320,"Best Offer"
2021-01-04,8,250,"Auction"
2021-01-04,8,305,"Auction"
2021-01-04,9,735,"Best Offer"
2021-01-04,8,337,"Auction"
2021-01-04,9,450,"Auction"
2021-01-04,9,365,"Auction"
2021-01-03,5,150,"Auction"
2021-01-03,9,560,"Auction"
2021-01-03,9,570,"Auction"
2021-01-03,3,122.5,"Auction"
2021-01-03,3,112.5,"Auction"
2021-01-03,9,467,"Auction"
2021-01-02,6,167.5,"Auction"
2021-01-02,7,165.5,"Auction"
2021-01-02,5,149.99,"Best Offer"
2021-01-02,9,494,"Auction"
2021-01-01,9,500,"Best Offer"
2021-01-01,8,325.75,"Auction"
2020-12-31,8,325,"Auction"
2020-12-31,7,202.5,"Auction"
2020-12-31,4,110.5,"Auction"
2020-12-31,5,100,"Auction"
2020-12-31,6,137.5,"Auction"
2020-12-30,6,132.51,"Auction"
2020-12-30,9,466,"Auction"
2020-12-30,8,349,"Best Offer"
2020-12-30,7,200,"Auction"
2020-12-29,9,510,"Auction"
2020-12-29,9,450,"Auction"
2020-12-29,9,510,"Auction"
2020-12-29,8,355,"Auction"
2020-12-29,8,325,"Auction"
2020-12-29,9,440,"Auction"
2020-12-29,9,529.52,"Auction"
2020-11-30,8,355,"Auction"
2020-11-30,10,2300,"Auction"
2020-11-30,5,135.5,"Auction"
2020-11-29,9,815,"Auction"
2020-11-29,9,610,"Auction"
2020-11-28,9,740,"Auction"
2020-11-28,7,168.5,"Auction"
2020-11-28,9,455,"Auction"
2020-11-27,7,202.5,"Auction"
2020-11-27,7,237.5,"Auction"
2020-11-27,8,285,"Auction"
2020-11-26,9,554,"Auction"
2020-11-26,10,2325,"Auction"
2020-11-26,9,680,"Auction"
2020-11-26,9,805,"Auction"
2020-11-26,9,721.99,"Auction"
2020-11-26,3,48,"Auction"
2020-11-26,8,345,"Auction"
2020-11-25,4,117.5,"Auction"
2020-11-25,9,621,"Auction"
2020-11-25,9,1119.73,"Auction"
2020-11-25,6,205.5,"Auction"
2020-11-24,3,56,"Auction"
2020-11-24,8,265,"Auction"
2020-11-23,9,630,"Auction"
2020-11-23,5,132.5,"Auction"
2020-11-23,8,300,"Auction"
2020-11-23,8,335,"Auction"
2020-11-22,9,660,"Auction"
2020-11-22,7,372.04,"Auction"
2020-11-21,6,267.07,"Auction"
2020-11-21,3,52,"Auction"
2020-11-21,8,256,"Auction"
2020-11-21,8,367,"Auction"
2020-11-20,8,690,"Auction"
2020-11-20,9,1084.29,"Auction"
2020-11-19,10,2500,"Best Offer"
2020-11-18,5,313.92,"Auction"
2020-11-17,6,291.11,"Best Offer"
2020-11-17,9,810,"Auction"
2020-11-16,7,430,"Auction"
2020-11-16,5,180,"Best Offer"
2020-11-16,8,550,"Best Offer"
2020-11-15,3,60,"Best Offer"
2020-11-15,9,1300,"Auction"
2020-11-15,7,375,"Best Offer"
2020-11-14,6,235.5,"Auction"
2020-11-14,4,148.5,"Auction"
2020-11-13,5,167.5,"Auction"
2020-11-13,9,810,"Auction"
2020-11-12,6,300,"Best Offer"
2020-11-12,9,1100,"Best Offer"
2020-11-12,7,372,"Auction"
2020-11-12,10,2750,"Auction"
2020-11-11,3,75,"Auction"
2020-11-10,1,110,"Best Offer"
2020-11-10,9,860,"Auction"
2020-11-09,9,950,"Best Offer"
2020-11-09,9,915.21,"Auction"
2020-11-09,9,1141,"Auction"
2020-11-09,7,435,"Auction"
2020-11-09,9,999.99,"Auction"
2020-11-08,9,1340.74,"Auction"
2020-11-08,8,585,"Auction"
2020-11-08,6,275,"Auction"
2020-11-08,7,355,"Auction"
2020-11-08,10,2750,"Auction"
2020-11-07,9,1125,"Auction"
2020-11-07,7,600,"Best Offer"
2020-11-06,8,599,"Best Offer"
2020-11-05,8,560,"Auction"
2020-11-05,7,500,"Best Offer"
2020-11-05,7,618.88,"Best Offer"
2020-11-05,9,920,"Auction"
2020-11-05,10,4550,"Auction"
2020-11-04,5,300,"Best Offer"
2020-11-04,8,650,"Auction"
2020-11-04,6,361.27,"Best Offer"
2020-11-04,3,73,"Auction"
2020-11-04,9,1000,"Auction"
2020-11-03,9,1015,"Best Offer"
2020-11-03,9,1161.9,"Auction"
2020-11-03,6,342.12,"Auction"
2020-11-03,5,197.5,"Auction"
2020-11-03,6,350,"Best Offer"
2020-11-02,9,1249.99,"Auction"
2020-11-02,8,455,"Auction"
2020-11-02,9,1050,"Auction"
2020-11-01,9,1350,"Auction"
2020-11-01,9,1226.06,"Auction"
2020-11-01,9,1330,"Auction"
2020-10-31,9,3100,"Auction"
2020-10-31,10,4050,"Auction"
2020-10-30,5,295,"Auction"
2020-10-30,9,1572.58,"Auction"
2020-10-30,6,392.28,"Auction"
2020-10-30,9,1150,"Best Offer"
2020-10-29,9,1719.2,"Best Offer"
2020-10-29,9,1088.55,"Auction"
