"Date","Grade","Price","Sale Type"
2021-09-25,8,63,"Auction"
2021-09-25,9,157.5,"Auction"
2021-08-11,8,93,"Auction"
2021-08-11,7,91,"Auction"
2021-08-11,9,178,"Auction"
2021-08-10,8,114.2,"Auction"
2021-08-10,9,188.5,"Auction"
2021-08-09,9,135,"Auction"
2021-08-09,8,91.35,"Auction"
2021-08-08,8,83,"Auction"
2021-08-08,7,51,"Auction"
2021-08-08,8,107.5,"Auction"
2021-08-08,9,411.82,"Auction"
2021-08-07,8,73,"Auction"
2021-08-07,9,173.5,"Auction"
2021-08-06,7,78,"Auction"
2021-08-06,9,182.5,"Auction"
2021-08-05,9,300,"Auction"
2021-08-04,9,190.5,"Auction"
2021-08-04,9,162.5,"Auction"
2021-08-04,9,156.75,"Auction"
2021-08-04,5,54,"Auction"
2021-08-03,8,102.5,"Auction"
2021-08-03,8,120.5,"Auction"
2021-08-02,8,120.56,"Auction"
2021-08-02,9,120.16,"Auction"
2021-07-28,8,179.75,"Auction"
2021-07-28,9,249.52,"Auction"
2021-07-28,8,152.5,"Auction"
2021-07-28,9,152.5,"Auction"
2021-07-28,9,143.5,"Auction"
2021-07-27,9,153.5,"Auction"
2021-07-27,9,170,"Auction"
2021-07-27,8,99,"Auction"
2021-07-27,9,170,"Auction"
2021-07-26,9,202.5,"Auction"
2021-07-26,9,262.28,"Auction"
2021-07-26,9,151.66,"Auction"
2021-07-26,8,100,"Auction"
2021-07-25,9,167.5,"Auction"
2021-07-25,9,142.5,"Auction"
2021-07-25,8,135.44,"Auction"
2021-07-25,8,128.5,"Auction"
2021-07-24,8,96,"Auction"
2021-07-24,8,122.5,"Auction"
2021-07-24,7,60.02,"Auction"
2021-07-22,8,140,"Auction"
2021-07-22,9,158.5,"Auction"
2021-07-21,9,157.5,"Auction"
2021-07-21,8,140,"Auction"
2021-07-21,9,167.5,"Auction"
2021-07-15,8,202.5,"Auction"
2021-07-14,8,79,"Auction"
2021-07-14,9,135.5,"Auction"
2021-07-14,9,255,"Auction"
2021-07-14,7,102.5,"Auction"
2021-07-14,9,167.5,"Auction"
2021-07-12,9,178.5,"Auction"
2021-07-12,8,96,"Auction"
2021-07-12,8,88,"Auction"
2021-07-12,8,102,"Auction"
2021-07-11,9,180.5,"Auction"
2021-07-11,9,196.5,"Auction"
2021-07-11,8,120.5,"Auction"
2021-07-11,9,202.5,"Auction"
2021-07-09,8,130,"Auction"
2021-07-02,9,113.05,"Auction"
2021-07-02,8,112.5,"Auction"
2021-07-01,9,192.5,"Auction"
2021-07-01,9,202.5,"Auction"
2021-07-01,9,185.5,"Auction"
2021-06-30,8,76,"Auction"
2021-06-20,9,177.5,"Auction"
2021-06-20,9,166,"Auction"
2021-06-19,9,199.99,"Auction"
2021-06-18,9,271,"Auction"
2021-06-17,9,177.5,"Auction"
2021-06-16,9,162.5,"Auction"
2021-06-16,9,156.4,"Auction"
2021-06-15,9,216.5,"Auction"
2021-06-15,9,183.5,"Auction"
2021-06-14,8,137.5,"Auction"
2021-06-14,8,2478,"Auction"
2021-06-14,8,125,"Auction"
2021-06-14,9,800,"Auction"
2021-06-13,9,197.5,"Auction"
2021-06-13,8,104.98,"Auction"
2021-06-13,9,169.5,"Auction"
2021-06-13,8,152.5,"Auction"
2021-06-12,9,172.5,"Auction"
2021-06-12,6,65.02,"Auction"
2021-06-11,8,112.5,"Auction"
2021-06-11,9,355.88,"Auction"
2021-06-09,9,205,"Auction"
2021-06-09,9,167.5,"Auction"
2021-06-09,9,217.5,"Auction"
2021-03-27,8,202.5,"Auction"
2021-03-26,9,330,"Auction"
2021-03-26,8,177.5,"Auction"
2021-03-26,8,295,"Auction"
2021-03-26,9,330.6,"Auction"
2021-03-25,9,313,"Auction"
2021-03-25,9,260.8,"Auction"
2021-03-25,9,260,"Auction"
2021-03-25,8,150.01,"Auction"
2021-03-25,8,170.5,"Auction"
2021-03-25,8,147.5,"Auction"
2021-03-25,7,117.5,"Auction"
2021-03-24,8,188.5,"Auction"
2021-03-24,9,255,"Auction"
2021-03-24,9,294,"Auction"
2021-03-24,8,193.5,"Auction"
2021-03-23,9,431.94,"Auction"
2021-03-23,8,182.5,"Auction"
2021-03-23,9,315,"Best Offer"
2021-03-23,9,305,"Auction"
2021-03-23,9,310,"Auction"
2021-03-22,9,350,"Auction"
2021-03-22,7,105.19,"Auction"
2021-03-22,8,220,"Auction"
2021-03-22,8,156,"Auction"
2021-03-22,9,300,"Auction"
2021-03-22,9,295,"Auction"
2021-03-22,9,320,"Best Offer"
2021-03-22,8,203.5,"Auction"
2021-03-22,9,325,"Auction"
2021-03-22,9,466.54,"Auction"
2021-03-22,9,315,"Auction"
2021-03-22,9,295,"Auction"
2021-03-22,8,188.5,"Auction"
2021-03-22,7,100,"Auction"
2021-03-22,9,279,"Auction"
2021-03-22,9,305,"Auction"
2021-03-21,9,306,"Auction"
2021-03-21,8,415,"Auction"
2021-03-21,6,49,"Auction"
2021-03-21,9,330,"Auction"
2021-03-20,9,345,"Auction"
2021-03-20,9,266,"Auction"
2021-03-19,9,320,"Auction"
2021-03-19,9,275,"Auction"
2021-03-19,8,575,"Auction"
2021-03-19,5,150,"Auction"
2021-03-19,8,183,"Auction"
2021-03-18,7,157.5,"Auction"
2021-03-09,9,335,"Auction"
2021-03-09,8,251,"Auction"
2021-03-09,10,4272,"Auction"
2021-03-09,9,350,"Auction"
2021-03-09,8,197.5,"Auction"
2021-03-08,9,291,"Auction"
2021-03-08,8,201,"Auction"
2021-03-08,8,110.5,"Auction"
2021-03-08,8,157.5,"Auction"
2021-03-08,8,660,"Auction"
2021-03-08,8,187.5,"Auction"
2021-03-08,8,150,"Auction"
2021-03-08,9,350,"Auction"
2021-03-08,8,201.5,"Auction"
2021-03-08,8,150,"Auction"
2021-03-08,8,201,"Auction"
2021-03-08,8,181.5,"Auction"
2021-03-08,8,159.39,"Auction"
2021-03-08,8,182.5,"Auction"
2021-03-08,8,158.5,"Auction"
2021-03-08,9,294,"Auction"
2021-03-08,7,133.5,"Auction"
2021-03-07,8,207.5,"Auction"
2021-03-07,8,170.5,"Auction"
2021-03-07,9,355,"Auction"
2021-03-07,9,316,"Auction"
2021-03-07,9,360,"Auction"
2021-03-07,8,175.66,"Auction"
2021-03-07,9,337.35,"Auction"
2021-03-07,9,330,"Auction"
2021-03-06,8,250,"Auction"
2021-03-06,9,365,"Auction"
2021-03-06,9,350,"Auction"
2021-03-06,8,160.5,"Auction"
2021-03-06,8,167,"Auction"
2021-03-05,9,348,"Auction"
2021-03-05,8,177.5,"Auction"
2021-03-05,8,202.5,"Auction"
2021-03-05,8,187.5,"Auction"
2021-03-05,8,178.5,"Auction"
2021-03-04,8,188.5,"Auction"
2021-03-04,8,183.5,"Auction"
2021-03-04,7,140.49,"Auction"
2021-02-27,6,136,"Auction"
2021-02-27,8,229.5,"Auction"
2021-02-26,9,438.11,"Auction"
2021-02-26,9,466.37,"Auction"
2021-02-26,8,157.5,"Auction"
2021-02-26,8,197.5,"Auction"
2021-02-26,9,423.98,"Auction"
2021-02-26,8,255,"Auction"
2021-02-25,8,225,"Auction"
2021-02-25,8,1500,"Auction"
2021-02-25,8,251.5,"Auction"
2021-02-25,9,350,"Auction"
2021-02-25,9,400,"Auction"
2021-02-24,9,620.13,"Auction"
2021-02-24,8,152.5,"Auction"
2021-02-24,8,165,"Best Offer"
2021-02-24,8,187.5,"Auction"
2021-02-23,5,150,"Auction"
2021-02-23,3,150,"Auction"
2021-02-22,8,167.74,"Auction"
2021-02-22,9,128,"Auction"
2021-02-22,9,280,"Auction"
2021-02-22,9,300,"Auction"
2021-02-22,8,275,"Best Offer"
2021-02-21,7,114.5,"Auction"
2021-02-21,8,172.5,"Auction"
2021-02-21,8,268.29,"Auction"
2021-02-21,8,135,"Auction"
2021-02-21,9,320,"Auction"
2021-02-21,9,488.88,"Best Offer"
2021-02-21,9,365,"Auction"
2021-02-20,8,158.5,"Auction"
2021-02-20,8,170,"Auction"
2021-02-20,9,340,"Auction"
2021-02-20,8,163.5,"Auction"
2021-02-20,9,335,"Auction"
2021-02-20,8,160.5,"Auction"
2021-02-19,8,182,"Auction"
2021-02-19,8,153.5,"Auction"
2021-02-19,8,580,"Auction"
2021-02-19,9,410,"Auction"
2021-02-19,9,340,"Auction"
2021-02-18,8,347.74,"Auction"
2021-02-18,8,202.5,"Auction"
2021-02-18,9,800,"Best Offer"
2021-02-18,9,360,"Auction"
2021-02-18,9,349,"Auction"
2021-02-17,9,400,"Best Offer"
2021-02-17,8,207.5,"Auction"
2021-02-13,9,370,"Auction"
2021-02-13,9,300,"Auction"
2021-02-12,9,305,"Auction"
2021-02-12,9,515.99,"Auction"
2021-02-12,9,655.14,"Auction"
2021-02-12,9,338,"Auction"
2021-02-12,9,390,"Auction"
2021-02-12,9,305,"Auction"
2021-02-12,8,182.5,"Auction"
2021-02-11,8,165.5,"Auction"
2021-02-11,9,182.5,"Auction"
2021-02-11,9,326.5,"Auction"
2021-02-11,8,182.5,"Auction"
2021-02-10,9,430,"Auction"
2021-02-10,9,315,"Auction"
2021-02-10,8,188.5,"Auction"
2021-02-10,8,152.5,"Auction"
2021-02-10,8,180,"Auction"
2021-02-10,9,325,"Auction"
2021-02-10,9,355,"Auction"
2021-02-09,9,455,"Auction"
2021-02-09,8,255,"Auction"
2021-02-09,8,344.54,"Best Offer"
2021-02-09,9,315,"Auction"
2021-02-09,9,460,"Auction"
2021-02-08,9,341,"Auction"
2021-02-08,8,207.5,"Auction"
2021-02-08,8,162.5,"Auction"
2021-02-08,9,380,"Auction"
2021-02-08,9,275,"Auction"
2021-02-08,9,355,"Auction"
2021-02-08,9,335,"Best Offer"
2021-02-08,9,335,"Auction"
2021-02-07,9,480,"Auction"
2021-02-07,9,400,"Auction"
2021-02-07,8,205,"Auction"
2021-02-07,9,405,"Auction"
2021-02-07,8,244.44,"Best Offer"
2021-02-07,8,175,"Auction"
2021-02-07,8,299.99,"Auction"
2021-02-06,9,760,"Auction"
2021-02-06,8,189.4,"Auction"
2021-02-06,9,365,"Auction"
2021-02-06,9,375,"Best Offer"
2021-02-06,9,610,"Auction"
2021-02-06,3,123,"Auction"
2021-02-06,9,380,"Auction"
2021-02-06,8,192.5,"Auction"
2021-02-06,9,361,"Auction"
2021-02-06,9,410,"Auction"
2021-02-01,8,190.5,"Auction"
2021-02-01,6,90.01,"Auction"
2021-02-01,9,315,"Auction"
2021-02-01,9,428,"Auction"
2021-01-31,8,199.99,"Auction"
2021-01-31,9,335,"Auction"
2021-01-31,9,285,"Auction"
2021-01-31,9,405,"Auction"
2021-01-31,8,152.5,"Auction"
2021-01-31,9,305,"Auction"
2021-01-31,9,325,"Auction"
2021-01-30,7,115.55,"Auction"
2021-01-30,9,305,"Auction"
2021-01-30,7,113.5,"Auction"
2021-01-30,8,165.5,"Auction"
2021-01-30,7,118,"Auction"
2021-01-30,9,305,"Auction"
2021-01-30,9,295,"Auction"
2021-01-29,9,275,"Auction"
2021-01-29,9,318,"Auction"
2021-01-29,9,317,"Auction"
2021-01-29,7,122.5,"Auction"
2021-01-29,8,220.27,"Auction"
2021-01-29,8,180,"Auction"
2021-01-28,9,363,"Auction"
2021-01-28,9,373,"Auction"
2021-01-28,10,5300,"Auction"
2021-01-28,9,259.1,"Auction"
2021-01-28,9,325,"Auction"
2021-01-28,9,430,"Auction"
2021-01-28,7,117.5,"Auction"
2021-01-28,8,180,"Auction"
2021-01-28,8,163.5,"Auction"
2021-01-28,9,361,"Auction"
2021-01-27,9,390,"Auction"
2021-01-27,7,133.51,"Auction"
2021-01-27,9,304.99,"Auction"
2021-01-27,8,193.51,"Auction"
2021-01-27,8,190,"Auction"
2021-01-27,9,290,"Auction"
2021-01-27,6,87.75,"Auction"
2021-01-27,9,320,"Auction"
2021-01-27,9,321,"Auction"
2021-01-27,9,295,"Auction"
2021-01-26,9,321,"Auction"
2021-01-26,9,315,"Best Offer"
2021-01-19,9,315,"Auction"
2021-01-19,7,91,"Auction"
2021-01-19,8,220,"Auction"
2021-01-19,10,3050,"Auction"
2021-01-19,9,415,"Auction"
2021-01-19,9,421,"Auction"
2021-01-19,9,415,"Auction"
2021-01-18,9,275,"Auction"
2021-01-18,8,102.5,"Auction"
2021-01-18,8,139.5,"Auction"
2021-01-18,9,280,"Auction"
2021-01-18,9,211,"Auction"
2021-01-18,9,208.5,"Auction"
2021-01-18,9,273,"Auction"
2021-01-18,8,157.5,"Auction"
2021-01-18,8,124.5,"Auction"
2021-01-17,9,380,"Auction"
2021-01-17,9,285,"Auction"
2021-01-17,8,146.96,"Auction"
2021-01-17,9,291,"Auction"
2021-01-17,8,214.5,"Auction"
2021-01-17,8,142.5,"Auction"
2021-01-17,9,305,"Auction"
2021-01-17,8,182.5,"Auction"
2021-01-17,7,96,"Auction"
2021-01-17,8,127.5,"Auction"
2021-01-17,8,227.5,"Auction"
2021-01-17,9,320,"Auction"
2021-01-17,8,202.5,"Auction"
2021-01-16,9,380,"Auction"
2021-01-16,9,265,"Auction"
2021-01-16,8,170.47,"Auction"
2021-01-16,9,270,"Auction"
2021-01-16,9,255,"Auction"
2021-01-16,9,485,"Best Offer"
2021-01-16,8,275,"Auction"
2021-01-16,9,316,"Auction"
2021-01-16,8,129.99,"Auction"
2021-01-16,8,200,"Auction"
2021-01-15,8,166.5,"Auction"
2021-01-15,9,300,"Auction"
2021-01-15,9,355,"Auction"
2021-01-15,8,199,"Auction"
2021-01-15,9,270,"Auction"
2021-01-15,9,311,"Auction"
2021-01-15,9,345,"Auction"
2021-01-15,9,230,"Auction"
2021-01-15,9,265,"Auction"
2021-01-08,9,247.5,"Auction"
2021-01-08,9,311,"Auction"
2021-01-08,9,345,"Auction"
2021-01-08,9,340,"Auction"
2021-01-08,8,153.5,"Auction"
2021-01-07,9,389.99,"Auction"
2021-01-07,9,202.5,"Auction"
2021-01-06,9,277,"Auction"
2021-01-06,9,300,"Auction"
2021-01-06,9,326,"Auction"
2021-01-05,9,315,"Auction"
2021-01-05,9,275,"Auction"
2021-01-05,8,127.5,"Auction"
2021-01-05,9,318,"Auction"
2021-01-05,9,255,"Auction"
2021-01-05,9,217.5,"Auction"
2021-01-05,8,135.77,"Auction"
2021-01-04,9,270,"Auction"
2021-01-04,9,270,"Auction"
2021-01-04,9,270,"Auction"
2021-01-04,9,280,"Best Offer"
2021-01-04,9,260,"Auction"
2021-01-04,10,3935.42,"Auction"
2021-01-04,9,256.5,"Auction"
2021-01-04,8,160,"Auction"
2021-01-04,9,270,"Auction"
2021-01-04,8,165,"Best Offer"
2021-01-04,9,400,"Auction"
2021-01-03,9,500,"Auction"
2021-01-03,9,275,"Best Offer"
2021-01-03,9,455,"Auction"
2021-01-03,9,178.27,"Auction"
2021-01-03,9,310,"Auction"
2021-01-02,8,350,"Best Offer"
2021-01-02,6,87,"Auction"
2021-01-02,9,235,"Auction"
2021-01-02,7,113,"Auction"
2021-01-01,9,261,"Auction"
2021-01-01,6,99.99,"Auction"
2021-01-01,8,127.5,"Auction"
2021-01-01,9,220,"Best Offer"
2021-01-01,9,250,"Auction"
2021-01-01,10,3999,"Auction"
2020-12-31,9,242.5,"Auction"
2020-12-31,9,255.01,"Auction"
2020-12-31,8,145,"Auction"
2020-12-31,9,255,"Auction"
2020-12-31,9,260,"Best Offer"
2020-12-03,9,360,"Auction"
2020-12-03,8,105.5,"Auction"
2020-12-03,9,325,"Auction"
2020-12-02,9,290,"Auction"
2020-12-02,8,132.5,"Auction"
2020-12-02,8,122.5,"Auction"
2020-12-02,9,270,"Auction"
2020-12-02,9,285,"Auction"
2020-12-02,8,152.5,"Auction"
2020-12-02,9,1125,"Auction"
2020-12-01,8,157.5,"Auction"
2020-12-01,8,174.99,"Auction"
2020-12-01,9,260,"Auction"
2020-12-01,7,126.5,"Auction"
2020-12-01,8,160.5,"Auction"
2020-12-01,9,293,"Auction"
2020-12-01,9,425,"Auction"
2020-11-30,9,280,"Auction"
2020-11-30,8,102.5,"Auction"
2020-11-30,8,200,"Auction"
2020-11-30,10,4200,"Auction"
2020-11-30,8,142.5,"Auction"
2020-11-30,9,360,"Auction"
2020-11-30,9,212.5,"Auction"
2020-11-30,9,242.5,"Auction"
2020-11-29,8,172.5,"Auction"
2020-11-29,9,256.99,"Auction"
2020-11-29,9,450,"Auction"
2020-11-29,8,147.5,"Auction"
2020-11-28,9,280,"Auction"
2020-11-28,9,310,"Auction"
2020-11-28,9,302,"Auction"
2020-11-28,9,255,"Auction"
2020-11-28,8,200,"Auction"
2020-11-27,9,310,"Auction"
2020-11-27,10,7500,"Auction"
2020-11-26,9,565.99,"Auction"
2020-11-26,9,232.5,"Auction"
2020-11-26,8,152.5,"Auction"
2020-11-26,8,255,"Auction"
2020-11-26,10,6000,"Auction"
2020-11-26,8,215,"Best Offer"
2020-11-26,8,144.5,"Auction"
2020-11-26,9,355,"Auction"
2020-11-26,9,500,"Best Offer"
2020-11-25,8,160.5,"Auction"
2020-11-25,8,180,"Best Offer"
2020-11-25,9,417,"Auction"
2020-11-25,9,500,"Auction"
2020-11-25,9,495,"Auction"
2020-11-24,9,255,"Auction"
2020-11-24,8,137.5,"Auction"
2020-11-24,9,260,"Auction"
2020-11-24,8,202.5,"Auction"
2020-11-24,9,272,"Auction"
2020-11-23,8,191,"Auction"
2020-11-23,9,200,"Auction"
2020-11-23,9,500,"Auction"
2020-11-23,7,150,"Auction"
2020-11-22,9,351,"Auction"
2020-11-22,9,900,"Best Offer"
2020-11-22,8,190.5,"Auction"
2020-11-22,9,750,"Best Offer"
2020-11-22,9,710,"Auction"
2020-11-22,8,170,"Best Offer"
2020-11-22,9,424.95,"Best Offer"
2020-11-22,10,6000,"Best Offer"
2020-11-21,8,180,"Auction"
2020-11-21,9,300,"Auction"
2020-11-21,9,399,"Auction"
2020-11-21,9,720,"Best Offer"
2020-11-21,9,275,"Auction"
2020-11-21,9,315,"Auction"
2020-11-20,8,143.5,"Auction"
2020-11-20,9,306,"Auction"
2020-11-20,9,657.96,"Best Offer"
2020-11-19,9,422,"Auction"
2020-11-19,8,180,"Auction"
2020-11-19,9,320,"Auction"
2020-11-19,9,285,"Auction"
2020-11-18,9,445,"Auction"
2020-11-17,8,260,"Auction"
2020-11-17,9,499.99,"Best Offer"
2020-11-17,8,162.5,"Auction"
2020-11-17,9,375,"Best Offer"
2020-11-17,9,297.99,"Best Offer"
2020-11-16,9,750,"Best Offer"
2020-11-16,9,370,"Auction"
2020-11-16,9,291,"Auction"
2020-11-15,8,202.5,"Auction"
2020-11-15,9,340.15,"Auction"
2020-11-15,7,102.5,"Auction"
2020-11-15,9,344.89,"Auction"
2020-11-15,9,300,"Auction"
2020-11-15,8,197.5,"Auction"
2020-11-15,9,316,"Auction"
2020-11-15,9,269.68,"Auction"
2020-11-15,10,5500,"Best Offer"
2020-11-14,9,501.39,"Auction"
2020-11-14,9,685,"Auction"
2020-11-14,9,500,"Best Offer"
2020-11-14,9,429.99,"Best Offer"
2020-11-14,8,195.5,"Auction"
2020-11-14,9,266.21,"Auction"
2020-11-13,9,340,"Auction"
2020-11-13,9,200,"Auction"
2020-11-13,9,780,"Best Offer"
2020-11-13,8,319.57,"Best Offer"
2020-11-13,9,430,"Auction"
2020-11-12,8,399,"Best Offer"
2020-11-12,6,127.5,"Auction"
2020-11-12,9,1025,"Auction"
2020-11-12,9,361,"Auction"
2020-11-12,8,161.38,"Auction"
2020-11-12,8,300,"Auction"
2020-11-12,9,460,"Best Offer"
2020-11-11,9,350,"Auction"
2020-11-10,9,400,"Best Offer"
2020-11-10,9,299,"Best Offer"
2020-11-10,9,390,"Auction"
2020-11-10,9,510.48,"Auction"
2020-11-10,9,375,"Best Offer"
2020-11-10,9,305,"Auction"
2020-11-09,9,425,"Auction"
2020-11-09,9,457.68,"Auction"
2020-11-09,8,247.5,"Auction"
2020-11-09,9,390.15,"Auction"
2020-11-09,9,470,"Auction"
2020-11-08,9,430,"Auction"
2020-11-08,9,625.26,"Auction"
2020-11-08,9,405,"Auction"
2020-11-08,9,3250,"Auction"
2020-11-08,9,450,"Best Offer"
2020-11-08,9,400,"Best Offer"
2020-11-07,9,573.43,"Best Offer"
2020-11-07,9,285,"Auction"
2020-11-07,9,800,"Best Offer"
2020-11-07,9,525,"Best Offer"
2020-11-07,9,600,"Auction"
2020-11-07,8,185.5,"Auction"
2020-11-07,9,415,"Auction"
2020-11-07,9,355,"Auction"
2020-11-06,9,450,"Best Offer"
2020-11-06,9,399.99,"Auction"
2020-11-06,9,516.35,"Auction"
2020-11-06,9,425,"Auction"
2020-11-06,9,240,"Best Offer"
2020-11-06,9,405,"Auction"
2020-11-05,8,215.5,"Auction"
2020-11-05,9,455,"Auction"
2020-11-05,9,660.01,"Auction"
2020-11-05,9,2900,"Auction"
2020-11-05,8,270,"Best Offer"
2020-11-05,9,405,"Auction"
2020-11-05,8,375,"Best Offer"
2020-11-04,9,652.29,"Auction"
2020-11-03,9,590,"Auction"
2020-11-03,9,443,"Auction"
2020-11-03,9,620.27,"Auction"
2020-11-03,8,1225,"Auction"
2020-11-03,9,451,"Auction"
2020-11-03,8,215.5,"Auction"
2020-11-03,9,499.99,"Auction"
